query_id,query_text,search_intent,user_id,timestamp,device_type
49416,Romance short drama,Transactional,user_694,2024-11-27 17:00:00,Mobile
49417,Sci-Fi short drama,Social,user_2963,2024-06-10 02:00:00,Mobile
49418,top rated Romance series,Entertainment,user_2248,2024-09-05 20:00:00,Mobile
49419,watch Fantasy online,Informational,user_4536,2024-05-28 06:00:00,Mobile
49420,top rated content series,Social,user_2811,2024-03-20 17:00:00,Desktop
49421,Sci-Fi short drama,Entertainment,user_1404,2025-02-17 06:00:00,Mobile
49422,best Fantasy content,Entertainment,user_357,2024-05-03 11:00:00,Mobile
49423,Romance short drama,Navigational,user_4575,2024-07-27 02:00:00,Desktop
49424,top rated Drama series,Entertainment,user_2407,2024-04-21 22:00:00,Mobile
49425,best content content,Navigational,user_3189,2024-05-31 00:00:00,Mobile
49426,best Horror content,Transactional,user_3635,2024-10-29 10:00:00,Desktop
49427,best Fantasy content,Informational,user_167,2024-08-27 14:00:00,Mobile
49428,short drama short drama,Entertainment,user_2495,2024-04-05 03:00:00,Mobile
49429,best video content,Navigational,user_4994,2024-01-24 13:00:00,Desktop
49430,top rated video series,Informational,user_4411,2024-11-03 06:00:00,Mobile
49431,top rated short drama series,Navigational,user_351,2024-03-19 07:00:00,Mobile
49432,short drama short drama,Navigational,user_2460,2024-07-17 02:00:00,Mobile
49433,top rated Fantasy series,Social,user_1425,2024-08-27 19:00:00,Mobile
49434,top rated video series,Navigational,user_1787,2024-10-19 14:00:00,Mobile
49435,watch Action online,Transactional,user_3044,2024-11-26 17:00:00,Tablet
49436,Action short drama,Transactional,user_4718,2025-02-15 21:00:00,Mobile
49437,Sci-Fi short drama,Navigational,user_2873,2024-11-10 12:00:00,Desktop
49438,watch short drama online,Entertainment,user_110,2024-12-12 03:00:00,Desktop
49439,Romance short drama,Navigational,user_4867,2024-03-29 13:00:00,Mobile
49440,watch Drama online,Social,user_4883,2024-09-13 14:00:00,Mobile
49441,Horror short drama,Transactional,user_2923,2024-02-09 23:00:00,Tablet
49442,top rated Action series,Informational,user_3680,2024-05-11 04:00:00,Desktop
49443,top rated Sci-Fi series,Social,user_1378,2024-05-28 00:00:00,Desktop
49444,top rated video series,Informational,user_894,2024-12-16 12:00:00,Desktop
49445,Fantasy short drama,Social,user_2851,2024-03-07 20:00:00,Mobile
49446,top rated content series,Informational,user_1499,2024-04-18 10:00:00,Mobile
49447,watch video online,Informational,user_587,2025-01-19 11:00:00,Desktop
49448,watch Horror online,Entertainment,user_38,2024-11-10 02:00:00,Desktop
49449,Drama short drama,Transactional,user_1495,2024-01-26 18:00:00,Mobile
49450,best Fantasy content,Transactional,user_2524,2024-03-14 14:00:00,Mobile
49451,watch Romance online,Social,user_4356,2024-09-04 08:00:00,Desktop
49452,top rated content series,Informational,user_2476,2024-05-24 17:00:00,Tablet
49453,top rated Comedy series,Navigational,user_3921,2024-03-30 14:00:00,Desktop
49454,watch Romance online,Social,user_1445,2025-01-10 03:00:00,Mobile
49455,best Sci-Fi content,Entertainment,user_3063,2024-11-17 15:00:00,Desktop
49456,Sci-Fi short drama,Transactional,user_2595,2024-09-09 00:00:00,Mobile
49457,watch content online,Social,user_2088,2024-09-15 12:00:00,Mobile
49458,top rated short drama series,Informational,user_2817,2024-01-03 18:00:00,Desktop
49459,watch Fantasy online,Social,user_1141,2024-03-09 17:00:00,Mobile
49460,watch Horror online,Social,user_3799,2024-12-17 08:00:00,Mobile
49461,watch Drama online,Navigational,user_3208,2024-10-06 04:00:00,Desktop
49462,best Action content,Informational,user_787,2024-11-18 14:00:00,Mobile
49463,content short drama,Social,user_3827,2024-03-07 10:00:00,Tablet
49464,top rated short drama series,Navigational,user_3313,2024-09-30 16:00:00,Mobile
49465,best content content,Informational,user_2308,2024-03-27 05:00:00,Mobile
49466,top rated Drama series,Entertainment,user_4760,2024-06-10 22:00:00,Mobile
49467,top rated Romance series,Transactional,user_4622,2024-07-02 16:00:00,Mobile
49468,Horror short drama,Transactional,user_1661,2025-01-06 21:00:00,Desktop
49469,best Sci-Fi content,Navigational,user_1812,2024-09-28 12:00:00,Mobile
49470,watch Comedy online,Transactional,user_263,2024-02-01 20:00:00,Mobile
49471,Drama short drama,Transactional,user_3533,2024-10-02 02:00:00,Desktop
49472,Action short drama,Transactional,user_4063,2024-04-10 13:00:00,Mobile
49473,top rated Thriller series,Entertainment,user_879,2024-07-19 09:00:00,Mobile
49474,Sci-Fi short drama,Informational,user_1506,2024-08-09 12:00:00,Mobile
49475,Romance short drama,Transactional,user_4872,2024-11-22 04:00:00,Desktop
49476,top rated Fantasy series,Informational,user_2839,2024-04-10 10:00:00,Desktop
49477,Sci-Fi short drama,Transactional,user_2825,2024-04-01 02:00:00,Mobile
49478,watch content online,Transactional,user_3477,2024-08-21 02:00:00,Mobile
49479,Romance short drama,Transactional,user_1248,2024-07-19 02:00:00,Desktop
49480,top rated Fantasy series,Informational,user_3328,2024-05-24 09:00:00,Mobile
49481,video short drama,Social,user_1157,2024-12-10 02:00:00,Mobile
49482,short drama short drama,Entertainment,user_270,2025-01-11 03:00:00,Desktop
49483,watch short drama online,Navigational,user_1491,2024-03-27 08:00:00,Mobile
49484,watch Thriller online,Navigational,user_4552,2024-11-04 05:00:00,Desktop
49485,watch content online,Informational,user_1782,2024-04-16 05:00:00,Mobile
49486,Thriller short drama,Transactional,user_3071,2024-10-14 04:00:00,Desktop
49487,best Horror content,Social,user_1,2024-03-15 08:00:00,Mobile
49488,watch Romance online,Social,user_2304,2024-06-18 09:00:00,Mobile
49489,watch Horror online,Entertainment,user_2913,2024-08-22 04:00:00,Mobile
49490,top rated video series,Social,user_3902,2025-01-03 09:00:00,Mobile
49491,top rated short drama series,Social,user_3340,2024-04-21 22:00:00,Mobile
49492,content short drama,Transactional,user_1071,2025-01-16 20:00:00,Tablet
49493,best Comedy content,Entertainment,user_1676,2024-08-11 01:00:00,Mobile
49494,best Sci-Fi content,Social,user_4781,2024-02-21 06:00:00,Desktop
49495,short drama short drama,Entertainment,user_1523,2024-08-16 11:00:00,Desktop
49496,top rated Fantasy series,Navigational,user_795,2024-01-04 13:00:00,Mobile
49497,watch short drama online,Social,user_569,2024-07-21 09:00:00,Mobile
49498,video short drama,Entertainment,user_3575,2024-04-06 18:00:00,Desktop
49499,watch Sci-Fi online,Transactional,user_4974,2025-02-13 03:00:00,Mobile
49500,best Sci-Fi content,Transactional,user_1589,2025-02-13 04:00:00,Mobile
49501,top rated content series,Informational,user_3727,2025-02-14 04:00:00,Tablet
49502,Drama short drama,Entertainment,user_1822,2024-09-27 02:00:00,Desktop
49503,best Romance content,Informational,user_417,2025-01-09 11:00:00,Desktop
49504,Comedy short drama,Transactional,user_4798,2024-04-22 04:00:00,Mobile
49505,watch content online,Transactional,user_267,2024-03-24 04:00:00,Mobile
49506,watch Sci-Fi online,Transactional,user_3117,2024-09-24 23:00:00,Desktop
49507,watch Romance online,Informational,user_3487,2024-08-18 01:00:00,Mobile
49508,watch Thriller online,Social,user_3305,2025-02-07 09:00:00,Mobile
49509,top rated Thriller series,Transactional,user_535,2024-11-06 18:00:00,Mobile
49510,best short drama content,Navigational,user_716,2024-05-06 03:00:00,Mobile
49511,watch Horror online,Transactional,user_1829,2024-08-31 03:00:00,Mobile
49512,video short drama,Social,user_4301,2024-08-25 18:00:00,Mobile
49513,watch Thriller online,Navigational,user_671,2024-02-12 20:00:00,Mobile
49514,top rated Sci-Fi series,Transactional,user_2454,2024-08-09 04:00:00,Mobile
49515,best short drama content,Entertainment,user_4000,2024-07-05 03:00:00,Mobile
49516,watch Action online,Informational,user_55,2024-02-01 15:00:00,Mobile
49517,best video content,Social,user_2023,2024-02-21 10:00:00,Mobile
49518,best Fantasy content,Informational,user_335,2024-12-08 08:00:00,Mobile
49519,Thriller short drama,Social,user_3327,2024-01-23 19:00:00,Mobile
49520,top rated video series,Social,user_2885,2025-01-15 04:00:00,Mobile
49521,best video content,Transactional,user_1800,2025-02-10 02:00:00,Tablet
49522,top rated content series,Informational,user_590,2024-07-02 10:00:00,Mobile
49523,watch Romance online,Navigational,user_4148,2024-05-20 20:00:00,Mobile
49524,best Comedy content,Informational,user_615,2024-06-28 09:00:00,Desktop
49525,top rated Thriller series,Transactional,user_1145,2024-11-29 13:00:00,Desktop
49526,top rated short drama series,Navigational,user_3217,2025-02-05 15:00:00,Mobile
49527,best Action content,Navigational,user_109,2024-09-18 21:00:00,Desktop
49528,watch video online,Social,user_908,2024-12-31 01:00:00,Mobile
49529,watch Drama online,Informational,user_1677,2024-07-03 01:00:00,Mobile
49530,top rated Action series,Entertainment,user_2999,2024-04-20 13:00:00,Mobile
49531,top rated Sci-Fi series,Navigational,user_2173,2024-10-18 00:00:00,Mobile
49532,best Romance content,Transactional,user_4957,2024-05-01 03:00:00,Mobile
49533,top rated Thriller series,Navigational,user_4828,2025-01-27 22:00:00,Mobile
49534,Comedy short drama,Transactional,user_4248,2024-11-11 12:00:00,Mobile
49535,top rated short drama series,Transactional,user_3902,2024-05-29 00:00:00,Mobile
49536,best Drama content,Transactional,user_96,2024-01-09 15:00:00,Desktop
49537,watch Sci-Fi online,Transactional,user_2935,2024-03-11 09:00:00,Desktop
49538,watch Fantasy online,Navigational,user_1494,2024-09-18 04:00:00,Desktop
49539,Action short drama,Social,user_237,2024-08-28 05:00:00,Mobile
49540,best video content,Social,user_4362,2024-11-18 14:00:00,Mobile
49541,Fantasy short drama,Transactional,user_654,2024-09-14 01:00:00,Desktop
49542,video short drama,Navigational,user_3859,2025-01-31 22:00:00,Mobile
49543,best Drama content,Transactional,user_390,2024-02-08 08:00:00,Desktop
49544,best content content,Transactional,user_2190,2024-07-26 23:00:00,Desktop
49545,Thriller short drama,Entertainment,user_3680,2024-01-25 10:00:00,Mobile
49546,watch short drama online,Informational,user_323,2024-02-09 04:00:00,Mobile
49547,top rated short drama series,Navigational,user_647,2025-02-05 04:00:00,Mobile
49548,top rated Horror series,Navigational,user_961,2024-06-13 11:00:00,Desktop
49549,top rated Romance series,Informational,user_4339,2024-08-07 13:00:00,Mobile
49550,top rated Sci-Fi series,Navigational,user_2759,2024-07-22 09:00:00,Mobile
49551,Sci-Fi short drama,Social,user_524,2024-09-26 13:00:00,Mobile
49552,top rated Action series,Entertainment,user_1388,2024-03-21 16:00:00,Mobile
49553,best Horror content,Navigational,user_4099,2024-01-02 10:00:00,Desktop
49554,Comedy short drama,Transactional,user_298,2024-07-10 19:00:00,Desktop
49555,watch video online,Navigational,user_3624,2024-11-14 20:00:00,Mobile
49556,Horror short drama,Social,user_3082,2024-09-21 16:00:00,Mobile
49557,watch Horror online,Entertainment,user_4042,2024-03-03 00:00:00,Mobile
49558,best Action content,Transactional,user_2857,2024-10-07 13:00:00,Mobile
49559,top rated Sci-Fi series,Navigational,user_2431,2024-07-25 12:00:00,Desktop
49560,watch Action online,Transactional,user_2279,2024-11-30 04:00:00,Mobile
49561,top rated Thriller series,Transactional,user_4636,2024-04-20 12:00:00,Mobile
49562,Fantasy short drama,Social,user_3216,2024-10-18 22:00:00,Tablet
49563,Thriller short drama,Transactional,user_4682,2024-12-03 10:00:00,Desktop
49564,Romance short drama,Navigational,user_3333,2024-07-28 00:00:00,Desktop
49565,watch Romance online,Navigational,user_3908,2024-05-22 19:00:00,Desktop
49566,best Drama content,Transactional,user_1372,2024-03-24 19:00:00,Desktop
49567,watch Comedy online,Navigational,user_1877,2024-07-13 06:00:00,Desktop
49568,watch Romance online,Informational,user_989,2024-07-14 11:00:00,Mobile
49569,best Horror content,Navigational,user_1790,2024-05-29 20:00:00,Tablet
49570,best Romance content,Informational,user_3594,2024-07-20 01:00:00,Mobile
49571,best video content,Informational,user_4289,2024-11-14 11:00:00,Desktop
49572,Drama short drama,Social,user_3772,2024-12-29 06:00:00,Tablet
49573,Thriller short drama,Navigational,user_2730,2024-08-26 20:00:00,Desktop
49574,top rated Romance series,Social,user_947,2024-12-29 03:00:00,Mobile
49575,Action short drama,Social,user_2890,2024-01-27 08:00:00,Tablet
49576,watch Fantasy online,Transactional,user_2849,2024-09-22 15:00:00,Desktop
49577,best Thriller content,Informational,user_3661,2024-01-30 05:00:00,Mobile
49578,top rated Horror series,Informational,user_3945,2024-02-23 08:00:00,Mobile
49579,best Thriller content,Navigational,user_4485,2024-03-30 09:00:00,Mobile
49580,best short drama content,Navigational,user_1063,2024-04-21 21:00:00,Mobile
49581,Fantasy short drama,Navigational,user_3636,2025-02-15 10:00:00,Desktop
49582,best Drama content,Transactional,user_1460,2025-02-06 05:00:00,Desktop
49583,top rated video series,Informational,user_1750,2024-11-14 19:00:00,Mobile
49584,watch content online,Navigational,user_1964,2024-11-04 22:00:00,Desktop
49585,watch Horror online,Navigational,user_4403,2024-07-23 10:00:00,Mobile
49586,top rated Thriller series,Social,user_3813,2024-11-07 08:00:00,Mobile
49587,Action short drama,Informational,user_3990,2024-03-18 03:00:00,Mobile
49588,best video content,Entertainment,user_880,2024-11-23 13:00:00,Desktop
49589,Sci-Fi short drama,Social,user_1346,2024-04-29 05:00:00,Desktop
49590,top rated Action series,Navigational,user_1011,2024-12-04 04:00:00,Desktop
49591,watch Fantasy online,Social,user_227,2024-04-03 05:00:00,Desktop
49592,Fantasy short drama,Transactional,user_3585,2024-06-09 15:00:00,Desktop
49593,Romance short drama,Navigational,user_3991,2024-02-04 20:00:00,Desktop
49594,best Comedy content,Entertainment,user_4035,2024-04-02 08:00:00,Desktop
49595,best video content,Navigational,user_3819,2024-01-21 15:00:00,Tablet
49596,top rated Thriller series,Navigational,user_4699,2024-12-30 00:00:00,Desktop
49597,Fantasy short drama,Navigational,user_948,2025-01-11 21:00:00,Mobile
49598,best Romance content,Entertainment,user_3663,2024-11-24 04:00:00,Desktop
49599,best Thriller content,Entertainment,user_3271,2025-01-02 12:00:00,Desktop
49600,watch Action online,Entertainment,user_3986,2024-06-25 22:00:00,Mobile
49601,best Action content,Informational,user_3797,2024-05-23 21:00:00,Desktop
49602,top rated Fantasy series,Transactional,user_2181,2024-05-04 19:00:00,Tablet
49603,best Comedy content,Social,user_770,2024-06-15 22:00:00,Mobile
49604,watch Thriller online,Entertainment,user_606,2024-07-26 00:00:00,Desktop
49605,watch content online,Informational,user_481,2024-07-02 18:00:00,Mobile
49606,best Comedy content,Transactional,user_4324,2024-06-01 09:00:00,Mobile
49607,best Fantasy content,Informational,user_4836,2025-01-11 02:00:00,Tablet
49608,Comedy short drama,Informational,user_2491,2024-09-17 13:00:00,Desktop
49609,best Horror content,Transactional,user_787,2025-02-01 19:00:00,Mobile
49610,watch Fantasy online,Navigational,user_4462,2025-01-14 04:00:00,Tablet
49611,content short drama,Entertainment,user_738,2024-09-06 12:00:00,Tablet
49612,Horror short drama,Navigational,user_238,2024-01-03 18:00:00,Desktop
49613,Horror short drama,Social,user_2550,2024-05-05 21:00:00,Mobile
49614,content short drama,Navigational,user_1992,2024-10-08 16:00:00,Mobile
49615,best Sci-Fi content,Social,user_4035,2024-12-17 15:00:00,Desktop
49616,best Horror content,Social,user_2916,2024-05-09 07:00:00,Tablet
49617,Comedy short drama,Social,user_1710,2024-11-01 06:00:00,Desktop
49618,best Romance content,Social,user_1236,2024-03-28 20:00:00,Desktop
49619,watch Thriller online,Social,user_3284,2024-02-14 02:00:00,Mobile
49620,content short drama,Navigational,user_3900,2025-02-04 04:00:00,Mobile
49621,top rated Thriller series,Informational,user_1373,2024-04-14 11:00:00,Desktop
49622,top rated Romance series,Entertainment,user_4247,2024-06-19 10:00:00,Desktop
49623,Thriller short drama,Social,user_3544,2024-06-30 12:00:00,Desktop
49624,watch Horror online,Informational,user_3911,2024-10-16 13:00:00,Mobile
