query_id,content_id,relevance_score,judgment_source
41106,9833,2,simulated
45029,2921,1,simulated
1899,7226,3,simulated
9686,8832,0,simulated
18283,2414,3,simulated
22795,1691,1,simulated
13024,1079,2,simulated
48114,1436,3,simulated
22216,2720,1,simulated
15318,774,3,simulated
29071,8129,0,simulated
39203,9908,2,simulated
41040,277,0,simulated
12660,2282,0,simulated
7788,6734,0,simulated
33954,6286,2,simulated
31892,5513,3,simulated
22009,5678,0,simulated
35828,4265,0,simulated
30515,981,2,simulated
43981,7682,2,simulated
3935,4692,2,simulated
30293,6900,2,simulated
1438,68,2,simulated
43129,2269,0,simulated
21488,388,1,simulated
44697,4660,0,simulated
8030,4099,0,simulated
25034,3436,3,simulated
48327,4898,3,simulated
27908,1376,0,simulated
38463,5969,3,simulated
24377,7450,0,simulated
29661,1428,2,simulated
22198,3308,4,simulated
18436,144,2,simulated
40129,1650,1,simulated
26367,4895,1,simulated
19760,8666,3,simulated
32919,9696,1,simulated
43014,5158,2,simulated
24435,4325,3,simulated
11717,4758,1,simulated
40151,6793,0,simulated
34534,8729,4,simulated
40263,1572,1,simulated
44677,9677,0,simulated
4001,6889,2,simulated
9114,3742,4,simulated
33723,1061,0,simulated
85,9182,1,simulated
8610,3049,2,simulated
12442,2923,2,simulated
10954,8131,0,simulated
48660,2798,3,simulated
21750,2093,2,simulated
8565,6657,1,simulated
36042,2891,0,simulated
23903,5956,1,simulated
14394,1421,3,simulated
4865,928,2,simulated
16008,4058,1,simulated
38096,1153,2,simulated
43246,3252,0,simulated
35667,7716,3,simulated
26330,757,1,simulated
48316,3465,0,simulated
43710,4480,0,simulated
10002,5699,2,simulated
48834,7810,3,simulated
5093,7520,0,simulated
10589,6777,1,simulated
41282,1340,0,simulated
33972,3683,4,simulated
16195,8694,1,simulated
15231,1147,0,simulated
20056,6507,1,simulated
29449,4228,4,simulated
30059,8677,0,simulated
32048,9705,1,simulated
7550,5067,1,simulated
24398,4511,1,simulated
16510,2927,1,simulated
43382,998,1,simulated
29876,587,1,simulated
43723,485,0,simulated
16254,5948,0,simulated
20075,8340,0,simulated
3598,2112,2,simulated
2578,9920,2,simulated
48356,2457,4,simulated
45133,3935,0,simulated
11091,9680,1,simulated
36393,5909,3,simulated
1611,3146,4,simulated
42879,2273,3,simulated
5297,9706,4,simulated
15941,2343,2,simulated
21205,5806,1,simulated
45961,5129,2,simulated
44044,844,0,simulated
20417,7470,3,simulated
46193,4945,0,simulated
3854,1943,2,simulated
10560,8425,1,simulated
43034,8963,2,simulated
33159,3174,2,simulated
12343,2409,2,simulated
14139,5248,2,simulated
15568,5208,2,simulated
30287,6284,0,simulated
20631,5949,1,simulated
47062,6041,2,simulated
41423,8545,2,simulated
21393,2177,3,simulated
22402,9317,3,simulated
29894,2849,4,simulated
9127,2231,1,simulated
25820,9649,0,simulated
19760,9684,1,simulated
49663,5632,2,simulated
37637,1073,2,simulated
11954,1236,0,simulated
29076,3775,4,simulated
14699,5487,0,simulated
20450,3999,3,simulated
19294,963,2,simulated
37982,1387,0,simulated
35535,8392,4,simulated
12763,9728,4,simulated
41730,3879,3,simulated
228,3655,1,simulated
10587,4786,1,simulated
23727,5953,0,simulated
33576,1304,2,simulated
6361,8221,1,simulated
49700,4819,4,simulated
12264,1446,3,simulated
5517,2223,2,simulated
42853,4082,0,simulated
49876,4309,1,simulated
11254,6956,3,simulated
16022,1450,1,simulated
16499,3150,4,simulated
26827,4726,1,simulated
39430,2832,2,simulated
36804,9584,2,simulated
46915,8126,2,simulated
6452,7031,4,simulated
26319,3842,1,simulated
40451,3180,0,simulated
27537,9728,3,simulated
13183,6320,3,simulated
4162,6326,0,simulated
31673,5185,4,simulated
45264,7240,1,simulated
12913,7725,3,simulated
139,1254,1,simulated
49828,7902,2,simulated
26956,1430,2,simulated
43555,6088,4,simulated
34605,3758,0,simulated
11129,7958,3,simulated
41641,9223,0,simulated
11072,8382,0,simulated
4367,5291,0,simulated
35116,1274,1,simulated
17450,5217,3,simulated
26197,4534,4,simulated
24068,3847,1,simulated
46407,79,2,simulated
21417,9143,2,simulated
22790,116,0,simulated
26535,9641,4,simulated
22225,6399,0,simulated
44004,47,0,simulated
36095,5177,0,simulated
49031,1837,0,simulated
8922,2456,3,simulated
21236,5423,1,simulated
8050,9824,0,simulated
23655,5667,2,simulated
22048,9281,2,simulated
42354,1939,3,simulated
19287,7676,0,simulated
32819,6994,1,simulated
23790,7125,1,simulated
24616,1164,2,simulated
22407,5476,0,simulated
6367,383,1,simulated
41478,9508,3,simulated
8156,3571,0,simulated
12895,725,0,simulated
45437,9646,2,simulated
30095,6220,1,simulated
30866,4419,3,simulated
14770,2427,3,simulated
10122,7784,3,simulated
20709,9737,0,simulated
38449,3207,2,simulated
29126,6159,2,simulated
42235,616,2,simulated
20874,39,3,simulated
23847,2443,2,simulated
2730,5095,0,simulated
42285,5241,4,simulated
47843,3276,0,simulated
29724,4689,0,simulated
16985,1759,2,simulated
45660,5336,0,simulated
31817,9544,3,simulated
34565,4480,0,simulated
8505,8147,2,simulated
37968,4539,2,simulated
13341,4709,3,simulated
32055,9066,1,simulated
33431,3024,0,simulated
5778,8953,3,simulated
15770,156,1,simulated
41455,6118,4,simulated
19432,1778,0,simulated
34963,5386,0,simulated
22757,9022,1,simulated
34500,8085,0,simulated
44594,5363,4,simulated
37196,9931,0,simulated
21953,8710,1,simulated
49928,9209,0,simulated
44476,723,1,simulated
16826,8882,1,simulated
35817,8463,0,simulated
411,1187,0,simulated
8301,8183,1,simulated
7670,7133,0,simulated
19558,6260,0,simulated
14757,2706,1,simulated
5869,3814,2,simulated
19321,1942,0,simulated
8079,1027,1,simulated
21214,5634,1,simulated
10652,4553,3,simulated
1727,4523,1,simulated
19550,429,2,simulated
484,2782,1,simulated
6964,9068,2,simulated
20524,7049,0,simulated
22586,7846,2,simulated
607,7785,0,simulated
5262,6508,0,simulated
43398,9019,2,simulated
39699,2762,2,simulated
26046,1342,2,simulated
12023,3338,3,simulated
41395,6865,1,simulated
19446,6762,2,simulated
1818,1212,2,simulated
37490,7048,2,simulated
17336,2006,3,simulated
2807,1964,3,simulated
41836,7532,2,simulated
47122,4590,3,simulated
26085,6864,4,simulated
37549,8174,2,simulated
31231,6833,4,simulated
36063,9919,1,simulated
39634,1475,3,simulated
47348,7714,0,simulated
28681,7632,4,simulated
11610,2859,3,simulated
19330,2979,1,simulated
36986,6357,0,simulated
29152,430,3,simulated
7533,1139,0,simulated
7494,351,1,simulated
31572,3918,0,simulated
35656,6328,0,simulated
9325,4752,0,simulated
19268,6822,4,simulated
31577,3482,3,simulated
21023,8214,4,simulated
2119,5182,0,simulated
17583,1952,2,simulated
31582,7617,1,simulated
44507,5995,1,simulated
34513,1969,1,simulated
42720,6580,2,simulated
19475,6412,1,simulated
26329,3837,0,simulated
11357,4451,1,simulated
44441,7931,2,simulated
25653,5696,0,simulated
25598,1910,2,simulated
32229,2008,2,simulated
33355,1941,4,simulated
24196,1679,0,simulated
3487,60,2,simulated
37543,9714,2,simulated
29939,9039,3,simulated
48865,7823,0,simulated
3884,8333,3,simulated
36955,1714,0,simulated
31635,5919,1,simulated
40825,6545,0,simulated
48492,5573,2,simulated
35962,90,0,simulated
10599,8104,4,simulated
38753,591,0,simulated
20262,4321,1,simulated
4042,7533,1,simulated
35521,9199,2,simulated
19570,7435,2,simulated
49571,2152,1,simulated
21003,8265,0,simulated
13390,9285,3,simulated
40518,9326,2,simulated
49963,8666,2,simulated
40423,3192,0,simulated
35543,5367,2,simulated
20485,4579,0,simulated
5786,9082,0,simulated
48850,1398,0,simulated
39712,4317,1,simulated
4399,4822,3,simulated
1976,7974,1,simulated
26581,4557,0,simulated
14426,3209,3,simulated
10802,180,0,simulated
22883,7770,4,simulated
12490,1185,2,simulated
21434,2720,0,simulated
9884,3613,2,simulated
5215,2252,3,simulated
40527,3828,3,simulated
21175,5498,0,simulated
17210,5236,0,simulated
21493,3600,3,simulated
28346,456,0,simulated
12285,6480,0,simulated
16814,1054,3,simulated
36682,8443,0,simulated
22189,6923,0,simulated
36490,2283,3,simulated
34150,4974,3,simulated
31442,144,0,simulated
14128,4567,1,simulated
1756,6658,4,simulated
43710,3096,3,simulated
30492,6180,4,simulated
14450,66,1,simulated
36440,9263,2,simulated
20985,7070,0,simulated
48454,4453,2,simulated
46377,4720,0,simulated
2912,8074,4,simulated
38662,3376,0,simulated
34187,2483,3,simulated
4483,9746,2,simulated
37832,2843,2,simulated
18337,2927,3,simulated
2031,9530,0,simulated
27311,9344,1,simulated
17363,4861,4,simulated
17146,9120,3,simulated
38675,4108,1,simulated
48393,3707,0,simulated
49287,6821,2,simulated
2621,3981,0,simulated
35342,3978,0,simulated
13718,2190,0,simulated
39356,5020,1,simulated
18733,9175,2,simulated
24340,6303,1,simulated
27588,5957,1,simulated
15399,4144,2,simulated
29942,1052,3,simulated
23528,755,2,simulated
23760,7691,0,simulated
26265,2256,0,simulated
39113,4737,1,simulated
11445,301,0,simulated
49533,9453,1,simulated
42777,2052,2,simulated
13486,5251,3,simulated
11583,1714,0,simulated
17523,9472,1,simulated
22831,4229,2,simulated
49294,9923,0,simulated
30487,3742,2,simulated
37392,3331,0,simulated
5268,2412,4,simulated
17909,2573,0,simulated
13699,9922,2,simulated
22278,5021,2,simulated
25629,2631,4,simulated
6404,2468,0,simulated
13249,7651,0,simulated
2056,3607,2,simulated
3376,1287,3,simulated
14591,9403,0,simulated
30804,172,3,simulated
23568,146,0,simulated
36143,5353,4,simulated
12063,6942,3,simulated
6240,9184,3,simulated
12410,6456,2,simulated
20706,4618,0,simulated
12317,9524,1,simulated
23671,5875,0,simulated
40107,78,0,simulated
49186,4678,3,simulated
15548,5636,3,simulated
25651,646,0,simulated
34313,9938,2,simulated
43141,2092,2,simulated
49680,7107,4,simulated
36027,65,3,simulated
6328,677,0,simulated
23745,1534,1,simulated
38282,3684,0,simulated
37849,429,3,simulated
1527,3540,1,simulated
33372,972,0,simulated
8995,5125,1,simulated
33854,6609,1,simulated
16527,9120,2,simulated
42346,7039,3,simulated
32675,9860,2,simulated
12411,5698,3,simulated
9714,1330,1,simulated
5235,729,0,simulated
19960,83,0,simulated
23120,6611,1,simulated
754,430,1,simulated
31880,3276,1,simulated
47469,2021,2,simulated
24159,5315,4,simulated
37128,6024,4,simulated
31885,4727,1,simulated
34302,6041,0,simulated
34363,2259,2,simulated
3921,878,2,simulated
3247,794,1,simulated
17980,1987,0,simulated
3241,6536,1,simulated
39988,8001,4,simulated
36068,7391,1,simulated
23800,9278,1,simulated
35148,4693,1,simulated
2936,6054,0,simulated
29732,1846,3,simulated
40269,1051,0,simulated
99,4989,2,simulated
15429,5753,3,simulated
26312,8192,4,simulated
7159,8259,2,simulated
38155,3984,0,simulated
48268,1475,0,simulated
28555,9279,2,simulated
38289,3575,2,simulated
48539,6476,0,simulated
22413,553,0,simulated
35950,7905,0,simulated
9048,2519,0,simulated
18846,446,0,simulated
21389,9995,2,simulated
19464,7742,1,simulated
27589,1656,2,simulated
26987,8210,1,simulated
27000,2699,1,simulated
38708,9437,4,simulated
3974,5464,1,simulated
38215,1683,2,simulated
1974,4948,4,simulated
37142,6673,3,simulated
25080,496,1,simulated
26334,6796,0,simulated
12367,6338,3,simulated
32293,2485,0,simulated
26552,9375,4,simulated
49065,39,0,simulated
17084,1454,0,simulated
20575,8227,0,simulated
14789,5183,2,simulated
7853,4825,1,simulated
6778,741,1,simulated
33445,1205,3,simulated
41182,699,0,simulated
26535,7143,0,simulated
13059,7234,1,simulated
32333,7352,2,simulated
39499,1007,4,simulated
38858,9941,1,simulated
37598,370,1,simulated
38110,5924,1,simulated
43613,7137,2,simulated
30246,7504,2,simulated
22958,3472,4,simulated
19690,1869,4,simulated
121,6200,3,simulated
24113,7404,2,simulated
29730,8052,1,simulated
16026,6888,0,simulated
28802,8893,3,simulated
3451,135,2,simulated
44167,2905,1,simulated
11124,7614,2,simulated
30926,3571,0,simulated
28123,1321,4,simulated
25370,250,1,simulated
16355,7255,3,simulated
43083,4884,3,simulated
23642,816,0,simulated
29305,7451,0,simulated
5731,9258,0,simulated
44357,8842,2,simulated
7440,5801,2,simulated
2123,3971,0,simulated
32609,1467,0,simulated
20617,4968,0,simulated
48022,4420,1,simulated
2309,9355,1,simulated
36052,4383,0,simulated
22392,8513,1,simulated
23138,788,2,simulated
8990,5580,1,simulated
27210,2810,2,simulated
32384,597,1,simulated
11749,627,0,simulated
33132,1057,3,simulated
14403,505,1,simulated
20711,2978,4,simulated
40939,8370,2,simulated
49535,7414,0,simulated
12523,173,0,simulated
15372,2912,2,simulated
37925,5039,2,simulated
44714,2518,3,simulated
21817,616,0,simulated
20492,3772,2,simulated
43182,7681,2,simulated
40161,5736,0,simulated
2203,5173,0,simulated
16903,8414,3,simulated
21482,4236,0,simulated
49388,9641,0,simulated
22448,6619,1,simulated
37162,1558,2,simulated
9708,3762,2,simulated
48795,5030,4,simulated
24458,4229,1,simulated
10538,3163,2,simulated
31478,581,0,simulated
42938,7974,1,simulated
13353,295,1,simulated
42249,9051,3,simulated
35948,9451,0,simulated
38114,2152,1,simulated
1198,8960,4,simulated
27753,538,1,simulated
20317,2071,2,simulated
6482,9379,2,simulated
1629,4537,0,simulated
31710,6874,0,simulated
12409,6489,2,simulated
15547,8675,1,simulated
31501,2239,3,simulated
19286,1882,0,simulated
42512,7934,1,simulated
35757,5154,0,simulated
8736,3807,1,simulated
25000,2906,0,simulated
19802,3149,0,simulated
48223,5916,4,simulated
32684,6592,0,simulated
11370,6869,0,simulated
30582,3679,4,simulated
994,3855,0,simulated
13169,688,0,simulated
42492,9557,3,simulated
31046,2969,1,simulated
35772,5543,2,simulated
12579,7800,0,simulated
4427,2448,1,simulated
3516,8895,3,simulated
5654,3613,0,simulated
33680,5119,2,simulated
37180,1131,1,simulated
13354,7066,0,simulated
28301,8351,4,simulated
47383,8913,2,simulated
22688,1597,0,simulated
11504,3586,2,simulated
39782,3929,1,simulated
16540,7770,2,simulated
9121,743,2,simulated
39656,6156,0,simulated
44442,5724,3,simulated
42996,3149,0,simulated
5457,1155,2,simulated
39667,6432,3,simulated
14694,7694,1,simulated
27250,8173,0,simulated
41838,1148,3,simulated
18700,8821,3,simulated
11188,8872,1,simulated
17499,8307,2,simulated
43971,4508,3,simulated
357,8249,4,simulated
27956,6946,2,simulated
7166,8366,1,simulated
26437,9406,1,simulated
46958,3341,1,simulated
42301,5388,2,simulated
19284,9700,2,simulated
33788,4021,1,simulated
6446,5173,3,simulated
23785,1847,0,simulated
45640,2927,0,simulated
47723,7284,0,simulated
9180,5242,1,simulated
26013,9978,2,simulated
33842,9218,0,simulated
8553,6191,2,simulated
12802,4656,2,simulated
35776,3554,0,simulated
19942,5467,3,simulated
32427,7595,3,simulated
39050,6595,1,simulated
17261,6508,1,simulated
28371,7521,1,simulated
1820,6527,1,simulated
43392,8754,3,simulated
29151,5642,4,simulated
2,9933,2,simulated
26269,1211,0,simulated
4916,9818,1,simulated
24061,6169,1,simulated
6172,3553,0,simulated
2305,4111,0,simulated
3003,5850,3,simulated
30508,9652,2,simulated
35826,5182,2,simulated
7928,3253,4,simulated
19541,3034,1,simulated
19699,621,0,simulated
21710,9617,2,simulated
44971,6238,3,simulated
4881,1011,2,simulated
12726,8938,3,simulated
1295,5324,1,simulated
49631,1252,3,simulated
27644,6797,4,simulated
5297,9565,0,simulated
12708,709,3,simulated
37646,7736,0,simulated
20955,6941,3,simulated
3459,8684,1,simulated
41828,4439,0,simulated
23806,8678,1,simulated
30966,4025,0,simulated
36230,7979,1,simulated
34174,408,2,simulated
42459,7959,2,simulated
5654,8167,0,simulated
49686,6761,0,simulated
25799,5068,0,simulated
3303,9361,2,simulated
28082,8928,3,simulated
19788,6002,1,simulated
12997,9767,2,simulated
25834,1794,0,simulated
44401,8626,4,simulated
5118,9929,2,simulated
14089,5699,4,simulated
30877,4713,4,simulated
44571,4196,3,simulated
14538,2735,2,simulated
30809,6795,0,simulated
25915,5415,0,simulated
19893,7214,3,simulated
23897,3903,3,simulated
8068,39,0,simulated
44395,4748,2,simulated
39420,9860,0,simulated
14825,4339,2,simulated
20780,5510,1,simulated
24087,7863,3,simulated
27638,4687,3,simulated
32070,4239,3,simulated
28749,9128,4,simulated
12101,2996,0,simulated
45244,7034,1,simulated
41723,76,0,simulated
2691,2128,0,simulated
48151,8198,0,simulated
37925,341,1,simulated
16402,8181,0,simulated
20229,909,1,simulated
35676,7168,1,simulated
13222,6507,2,simulated
32687,9541,1,simulated
16251,6404,3,simulated
46418,4291,0,simulated
14408,7704,0,simulated
38540,1494,0,simulated
42910,2995,3,simulated
34518,9311,2,simulated
34310,3471,1,simulated
13790,5290,0,simulated
27080,3023,1,simulated
37887,1168,0,simulated
45175,8192,0,simulated
26048,6937,4,simulated
15727,8045,3,simulated
7536,5737,0,simulated
37341,36,4,simulated
4063,680,0,simulated
8773,5066,0,simulated
39870,1476,1,simulated
28537,9412,3,simulated
15437,3312,2,simulated
43284,501,3,simulated
32666,5204,0,simulated
20411,6819,1,simulated
35184,5835,3,simulated
43538,3102,2,simulated
