customer_id,age,annual_income,purchase_frequency,avg_order_value,tenure_months,customer_satisfaction,num_support_tickets,total_spend,days_since_last_purchase,device_type,region,membership_tier,churned,spend_per_purchase,avg_monthly_spend,customer_lifetime_value,engagement_score,churn_risk_score,recency_score,frequency_score,monetary_score,age_income_interaction,support_satisfaction,age_group,income_tier,device_type_Desktop,device_type_Mobile,device_type_Tablet,region_Central,region_East,region_North,region_South,region_West,membership_tier_Bronze,membership_tier_Gold,membership_tier_Platinum,membership_tier_Silver,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+,income_tier_Low,income_tier_Medium,income_tier_High,income_tier_Very High,device_type_target_encoded,region_target_encoded,membership_tier_target_encoded,age_group_target_encoded,income_tier_target_encoded,device_type_freq,region_freq,membership_tier_freq,age_group_freq,income_tier_freq,purchase_day,purchase_month,day_sin,day_cos,month_sin,month_cos
6858,34,67592,4,139,30,3.4,1,1695,1,Desktop,North,Bronze,0,423.75,56.5,1695,10.0,0,0.9889503892939223,1.6094379124341003,7.4360278163518485,229.8128,1.6,26-35,High,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.174,0.3002,0.2029,0.3933,0.2773,0.25,2,6,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
6859,30,46704,6,120,29,3.8,1,14388,10,Mobile,Central,Bronze,0,2398.0,496.14,14388,10.0,0,0.8948393168143698,1.9459101490553132,9.574219304763417,140.112,1.2000000000000002,26-35,High,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.174,0.5992,0.1994,0.3933,0.2773,0.25,5,11,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
6860,48,20000,5,247,11,1.3,0,6842,0,Mobile,Central,Silver,1,1368.4,622.0,0,10.0,30,1.0,1.791759469228055,8.830981510952498,96.0,0.0,36-50,Low,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.5992,0.1994,0.3048,0.4241,0.3185,0,12,0.0,1.0,-2.4492935982947064e-16,1.0
6861,28,129616,4,134,95,3.5,4,7386,39,Desktop,West,Bronze,0,1846.5,77.75,7386,10.0,25,0.6483443410015097,1.6094379124341003,8.907476977528738,362.9248,6.0,26-35,Very High,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16300036062026685,0.156,0.3002,0.195,0.3933,0.2773,0.25,3,6,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
6862,60,40134,6,54,48,2.2,1,22129,64,Mobile,South,Platinum,1,3688.17,461.02,0,10.0,30,0.4910982295021551,1.9459101490553132,10.004689433045096,240.804,2.8,51-65,High,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.17439919893190922,0.17644183773216032,0.14825306893295562,0.17013086989992302,0.174,0.5992,0.2046,0.1059,0.1299,0.25,5,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
6863,61,78149,8,302,120,3.2,4,6615,61,Desktop,South,Gold,0,826.88,55.12,6615,10.0,25,0.507744059737446,2.1972245773362196,8.797246236703527,476.7089,7.199999999999999,51-65,Very High,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.15856095936042638,0.17644183773216032,0.16173469387755102,0.17013086989992302,0.156,0.3002,0.2046,0.196,0.1299,0.25,6,5,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
6864,41,20000,4,179,19,2.6,2,9240,48,Desktop,West,Bronze,0,2310.0,486.32,9240,10.0,30,0.5866462195100318,1.6094379124341003,9.13140538388804,82.0,4.8,36-50,Low,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.3002,0.195,0.3933,0.4241,0.3185,2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
6865,37,21082,7,89,6,3.4,2,19929,3,Desktop,West,Silver,0,2847.0,3321.5,19929,10.0,0,0.9672161004820059,2.0794415416798357,9.89998141320684,78.0034,3.2,36-50,Medium,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.15856095936042638,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.1669421487603306,0.3002,0.195,0.3048,0.4241,0.1815,4,7,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
6866,50,103804,7,52,7,3.1,0,4987,35,Desktop,South,Bronze,0,712.43,712.43,4987,10.0,0,0.6778095780054503,2.0794415416798357,8.514790306799927,519.02,0.0,36-50,Very High,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.2046,0.3933,0.4241,0.25,2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
6867,51,20000,3,166,37,3.7,3,14236,50,Desktop,East,Bronze,0,4745.33,384.76,14236,10.0,0,0.5737534207374327,1.3862943611198906,9.563599488613745,102.0,3.8999999999999995,51-65,Low,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.15856095936042638,0.17163048965169106,0.17365878464276632,0.17013086989992302,0.17519623233908949,0.3002,0.1981,0.3933,0.1299,0.3185,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
6868,28,35904,8,132,10,4.2,4,13359,14,Desktop,South,Gold,0,1669.88,1335.9,13359,10.0,25,0.8559395234122652,2.1972245773362196,9.500020447090638,100.5312,3.1999999999999993,26-35,High,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.17644183773216032,0.16173469387755102,0.16300036062026685,0.174,0.3002,0.2046,0.196,0.2773,0.25,2,12,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
6869,31,32860,4,41,5,4.1,1,10934,2,Mobile,East,Silver,0,2733.5,2186.8,10934,10.0,20,0.9780228724846005,1.6094379124341003,9.299723933110869,101.866,0.9000000000000004,26-35,Medium,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.1669421487603306,0.5992,0.1981,0.3048,0.2773,0.1815,0,12,0.0,1.0,-2.4492935982947064e-16,1.0
6870,22,69561,3,50,61,5.0,3,11915,18,Desktop,North,Bronze,0,3971.67,195.33,11915,10.0,0,0.8187307530779818,1.3862943611198906,9.385637313833174,153.0342,0.0,18-25,High,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.17580340264650285,0.174,0.3002,0.2029,0.3933,0.1587,0.25,3,6,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
6871,42,20000,6,135,10,3.0,2,2004,13,Desktop,North,Bronze,0,334.0,200.4,2004,10.0,0,0.865502994567177,1.9459101490553132,7.60339933974067,84.0,4.0,36-50,Low,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.3002,0.2029,0.3933,0.4241,0.3185,3,6,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
6872,45,20000,6,42,2,4.9,5,19965,54,Mobile,South,Bronze,0,3327.5,9982.5,19965,10.0,45,0.5488116360940265,1.9459101490553132,9.90178610589637,90.0,0.4999999999999982,36-50,Low,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.5992,0.2046,0.3933,0.4241,0.3185,6,7,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
6873,21,130274,6,90,20,2.5,1,17468,8,Mobile,South,Platinum,0,2911.33,873.4,17468,10.0,30,0.914947228730031,1.9459101490553132,9.76818316050523,273.5754,2.5,18-25,Very High,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.14825306893295562,0.17580340264650285,0.156,0.5992,0.2046,0.1059,0.1587,0.25,5,11,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
6874,32,42397,4,282,19,1.7,5,36436,45,Tablet,East,Silver,1,9109.0,1917.68,0,10.0,55,0.6065306597126334,1.6094379124341003,10.50334002087177,135.6704,16.5,26-35,High,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.16401590457256462,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.174,0.1006,0.1981,0.3048,0.2773,0.25,0,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004
6875,21,20000,6,98,13,4.0,0,15835,17,Mobile,North,Gold,0,2639.17,1218.08,15835,10.0,0,0.8278784880832378,1.9459101490553132,9.670041108226021,42.0,0.0,18-25,Low,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.16173469387755102,0.17580340264650285,0.17519623233908949,0.5992,0.2029,0.196,0.1587,0.3185,1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
6876,27,20000,7,18,14,5.0,4,15792,8,Mobile,East,Silver,0,2256.0,1128.0,15792,7.7,25,0.914947228730031,2.0794415416798357,9.667322082870054,54.0,0.0,26-35,Low,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.5992,0.1981,0.3048,0.2773,0.3185,0,6,0.0,1.0,1.2246467991473532e-16,-1.0
6877,44,200000,4,32,5,2.7,1,12463,14,Mobile,East,Platinum,0,3115.75,2492.6,12463,10.0,50,0.8559395234122652,1.6094379124341003,9.430599768110529,880.0,2.3,36-50,Very High,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.14825306893295562,0.16906390002357935,0.156,0.5992,0.1981,0.1059,0.4241,0.25,2,10,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
6878,29,20000,4,73,8,4.0,1,24494,3,Tablet,South,Platinum,0,6123.5,3061.75,24494,10.0,0,0.9672161004820059,1.6094379124341003,10.106224294072675,58.0,1.0,26-35,Low,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.16401590457256462,0.17644183773216032,0.14825306893295562,0.16300036062026685,0.17519623233908949,0.1006,0.2046,0.1059,0.2773,0.3185,0,2,0.0,1.0,0.8660254037844386,0.5000000000000001
6879,34,47141,6,21,15,2.7,3,18159,51,Mobile,East,Platinum,0,3026.5,1210.6,18159,8.0,30,0.5674136687970038,1.9459101490553132,9.806976652155285,160.2794,6.8999999999999995,26-35,High,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.14825306893295562,0.16300036062026685,0.174,0.5992,0.1981,0.1059,0.2773,0.25,0,9,0.0,1.0,-1.0,-1.8369701987210297e-16
6880,18,27247,8,110,85,4.6,0,4973,4,Desktop,Central,Bronze,0,621.62,58.51,4973,10.0,0,0.9565287391030293,2.1972245773362196,8.51197962436335,49.0446,0.0,18-25,Medium,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.17580340264650285,0.1669421487603306,0.3002,0.1994,0.3933,0.1587,0.1815,6,2,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
6881,40,108402,5,83,94,4.5,0,6811,52,Mobile,South,Bronze,0,1362.2,72.46,6811,10.0,0,0.5611439686474896,1.791759469228055,8.826441041782578,433.608,0.0,36-50,Very High,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.2046,0.3933,0.4241,0.25,1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
6882,37,70359,3,22,2,3.9,0,22413,1,Desktop,East,Gold,0,7471.0,11206.5,22413,8.3,20,0.9889503892939223,1.3862943611198906,10.017441042611972,260.3283,0.0,36-50,High,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.174,0.3002,0.1981,0.196,0.4241,0.25,2,12,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
6883,29,45434,2,201,56,2.4,3,11706,1,Desktop,Central,Gold,1,5853.0,209.04,0,10.0,30,0.9889503892939223,1.0986122886681098,9.367942232479672,131.7586,7.800000000000001,26-35,High,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.15396188565697091,0.16173469387755102,0.16300036062026685,0.174,0.3002,0.1994,0.196,0.2773,0.25,4,10,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
6884,35,20000,1,84,13,3.9,1,11388,58,Mobile,North,Bronze,0,11388.0,876.0,11388,10.0,0,0.5249541022780896,0.6931471805599453,9.340403256274351,70.0,1.1,26-35,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.2029,0.3933,0.2773,0.3185,6,12,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
6885,40,105927,7,78,14,1.8,3,5289,24,Mobile,West,Bronze,1,755.57,377.79,0,10.0,30,0.7659283383646487,2.0794415416798357,8.573573524852344,423.708,9.600000000000001,36-50,Very High,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.195,0.3933,0.4241,0.25,4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
6886,28,29409,7,193,10,3.5,0,5830,0,Mobile,West,Bronze,0,832.86,583.0,5830,10.0,0,1.0,2.0794415416798357,8.670943791222156,82.3452,0.0,26-35,Medium,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17435897435897435,0.17365878464276632,0.16300036062026685,0.1669421487603306,0.5992,0.195,0.3933,0.2773,0.1815,6,2,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
6887,20,134102,7,60,50,2.7,6,18622,26,Mobile,Central,Silver,1,2660.29,372.44,0,10.0,55,0.7490954336047508,2.0794415416798357,9.832152654931505,268.204,13.799999999999999,18-25,Very High,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.17580340264650285,0.156,0.5992,0.1994,0.3048,0.1587,0.25,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
6888,59,34213,3,19,14,3.6,2,14831,16,Desktop,East,Gold,0,4943.67,1059.36,14831,6.9,0,0.8371284313607636,1.3862943611198906,9.604542287805636,201.8567,2.8,51-65,Medium,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.17013086989992302,0.1669421487603306,0.3002,0.1981,0.196,0.1299,0.1815,6,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
6889,30,59245,4,173,1,3.5,3,10331,27,Desktop,Central,Silver,0,2582.75,10331.0,10331,10.0,20,0.7408182206817179,1.6094379124341003,9.243001154215731,177.735,4.5,26-35,High,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.174,0.3002,0.1994,0.3048,0.2773,0.25,5,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
6890,36,20000,5,67,65,3.6,2,17348,36,Tablet,West,Silver,0,3469.6,266.89,17348,10.0,0,0.6703200460356393,1.791759469228055,9.761290146826328,72.0,2.8,36-50,Low,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0.16401590457256462,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.1006,0.195,0.3048,0.4241,0.3185,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
6891,50,68354,6,69,87,2.0,2,9814,30,Mobile,West,Silver,1,1635.67,112.8,0,10.0,30,0.7165313105737893,1.9459101490553132,9.191667106710561,341.77,6.0,36-50,High,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.174,0.5992,0.195,0.3048,0.4241,0.25,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
6892,80,20624,8,59,13,2.3,3,13647,90,Mobile,West,Bronze,1,1705.88,1049.77,0,10.0,30,0.36787944117144233,2.1972245773362196,9.52134826973146,164.992,8.100000000000001,65+,Medium,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0.17439919893190922,0.17435897435897435,0.17365878464276632,0.17,0.1669421487603306,0.5992,0.195,0.3933,0.01,0.1815,1,8,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004
6893,23,21643,10,64,13,5.0,1,11440,24,Desktop,West,Bronze,0,1144.0,880.0,11440,10.0,0,0.7659283383646487,2.3978952727983707,9.344958673700944,49.7789,0.0,18-25,Medium,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.17580340264650285,0.1669421487603306,0.3002,0.195,0.3933,0.1587,0.1815,4,8,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004
6894,43,20000,5,106,1,4.3,3,19048,17,Mobile,North,Silver,0,3809.6,19048.0,19048,10.0,20,0.8278784880832378,1.791759469228055,9.854769885738698,86.0,2.1000000000000005,36-50,Low,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.5992,0.2029,0.3048,0.4241,0.3185,6,11,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
6895,29,20000,5,94,5,3.8,2,28272,12,Mobile,Central,Bronze,0,5654.4,5654.4,28272,10.0,20,0.8751733190429475,1.791759469228055,10.249662564618726,58.0,2.4000000000000004,26-35,Low,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.3933,0.2773,0.3185,0,8,0.0,1.0,-0.8660254037844385,-0.5000000000000004
